age,workclass,fnlwgt,education,education+AC0-num,marital+AC0-status,occupation,relationship,race,sex,capital+AC0-gain,capital+AC0-loss,hours+AC0-per+AC0-week,native+AC0-country
28,Private,370509,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,44,United+AC0-States
45,Private,167381,HS+AC0-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,32,United+AC0-States
21,Private,300445,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Own+AC0-child,Black,Female,0,0,40,United+AC0-States
24,Private,339602,Some+AC0-college,10,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
53,Private,329222,Bachelors,13,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,Asian+AC0-Pac+AC0-Islander,Male,0,1740,40,Laos
54,Self+AC0-emp+AC0-not+AC0-inc,183668,5th+AC0-6th,3,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,55,United+AC0-States
28,Private,30014,Some+AC0-college,10,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
20,,120820,Some+AC0-college,10,Never+AC0-married,,Own+AC0-child,White,Female,0,0,30,United+AC0-States
23,Private,33021,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
33,State+AC0-gov,295662,Bachelors,13,Never+AC0-married,Adm+AC0-clerical,Unmarried,White,Female,0,0,40,United+AC0-States
45,Private,183168,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Wife,White,Female,0,0,40,United+AC0-States
47,Self+AC0-emp+AC0-not+AC0-inc,148738,7th+AC0-8th,4,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,72,United+AC0-States
35,Private,214738,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,48,United+AC0-States
20,Private,196758,Assoc+AC0-acdm,12,Never+AC0-married,Sales,Own+AC0-child,White,Female,0,0,20,United+AC0-States
35,Federal+AC0-gov,105527,HS+AC0-grad,9,Divorced,Exec+AC0-managerial,Unmarried,White,Female,0,0,40,United+AC0-States
50,Private,221495,Bachelors,13,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,40,United+AC0-States
40,Private,211938,10th,6,Never+AC0-married,Transport+AC0-moving,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
50,Private,209320,10th,6,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,32,United+AC0-States
33,Private,298785,9th,5,Divorced,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,50,United+AC0-States
37,Private,459192,Bachelors,13,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Female,0,0,44,United+AC0-States
37,Private,342642,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
25,Self+AC0-emp+AC0-not+AC0-inc,46015,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,50,United+AC0-States
17,Private,219199,10th,6,Never+AC0-married,Other+AC0-service,Own+AC0-child,Black,Male,0,0,15,United+AC0-States
49,Self+AC0-emp+AC0-not+AC0-inc,285858,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,50,United+AC0-States
66,Private,592029,HS+AC0-grad,9,Widowed,Sales,Not+AC0-in+AC0-family,Black,Female,0,0,24,United+AC0-States
24,Private,132247,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Other+AC0-service,Wife,White,Female,0,0,24,United+AC0-States
50,Private,330543,Preschool,1,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,40,Mexico
56,Private,176613,Bachelors,13,Divorced,Prof+AC0-specialty,Not+AC0-in+AC0-family,Asian+AC0-Pac+AC0-Islander,Female,0,0,40,Philippines
68,Private,174895,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,40,United+AC0-States
65,Private,200408,HS+AC0-grad,9,Divorced,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
67,Private,219687,Some+AC0-college,10,Widowed,Sales,Not+AC0-in+AC0-family,White,Male,0,0,18,United+AC0-States
17,Private,174466,11th,7,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,18,United+AC0-States
27,Private,339921,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Male,0,0,38,Mexico
47,Local+AC0-gov,330080,11th,7,Married+AC0-spouse+AC0-absent,Craft+AC0-repair,Not+AC0-in+AC0-family,Black,Male,0,0,40,United+AC0-States
40,Private,151504,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,50,United+AC0-States
39,State+AC0-gov,275300,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,Mexico
36,Private,178322,HS+AC0-grad,9,Divorced,Transport+AC0-moving,Unmarried,White,Male,0,0,40,United+AC0-States
49,State+AC0-gov,209482,HS+AC0-grad,9,Widowed,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
59,Private,157831,HS+AC0-grad,9,Divorced,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,16,United+AC0-States
46,Private,224314,Bachelors,13,Widowed,Exec+AC0-managerial,Unmarried,White,Female,0,0,20,United+AC0-States
71,,144461,Bachelors,13,Married+AC0-civ+AC0-spouse,,Husband,White,Male,3456,0,16,United+AC0-States
42,Self+AC0-emp+AC0-not+AC0-inc,114580,Masters,14,Divorced,Exec+AC0-managerial,Unmarried,White,Female,0,0,70,United+AC0-States
46,Self+AC0-emp+AC0-inc,321764,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,50,United+AC0-States
41,Private,197907,HS+AC0-grad,9,Never+AC0-married,Tech+AC0-support,Not+AC0-in+AC0-family,Black,Female,0,0,40,United+AC0-States
20,State+AC0-gov,199884,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,0,0,10,United+AC0-States
30,Private,332975,11th,7,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,55,United+AC0-States
29,Private,37599,Some+AC0-college,10,Divorced,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Male,0,0,36,United+AC0-States
28,Private,52199,Bachelors,13,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Male,0,0,50,United+AC0-States
61,Self+AC0-emp+AC0-not+AC0-inc,45795,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Wife,White,Female,0,0,36,United+AC0-States
30,Private,154120,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,1977,60,United+AC0-States
27,Private,217530,Some+AC0-college,10,Never+AC0-married,Tech+AC0-support,Own+AC0-child,White,Male,0,0,40,El+AC0-Salvador
58,Self+AC0-emp+AC0-not+AC0-inc,426263,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,32,United+AC0-States
37,Private,406664,7th+AC0-8th,4,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,45,Mexico
24,Private,269799,Assoc+AC0-voc,11,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
48,Private,127738,9th,5,Divorced,Transport+AC0-moving,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
24,Private,330724,Bachelors,13,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,Asian+AC0-Pac+AC0-Islander,Male,0,0,16,
47,Private,138999,9th,5,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,4386,0,48,United+AC0-States
33,Private,152744,Some+AC0-college,10,Never+AC0-married,Exec+AC0-managerial,Own+AC0-child,Asian+AC0-Pac+AC0-Islander,Female,0,0,40,United+AC0-States
26,Private,155459,Bachelors,13,Never+AC0-married,Protective+AC0-serv,Other+AC0-relative,White,Male,0,0,45,United+AC0-States
43,Private,222596,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,15024,0,50,United+AC0-States
29,Private,209173,Assoc+AC0-acdm,12,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
33,Private,513977,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,Black,Male,0,0,40,United+AC0-States
45,Private,186410,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
44,Private,230684,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
44,Private,136986,Some+AC0-college,10,Divorced,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
34,State+AC0-gov,647591,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,Black,Female,0,0,40,United+AC0-States
25,Private,264300,Assoc+AC0-voc,11,Never+AC0-married,Prof+AC0-specialty,Own+AC0-child,White,Female,0,0,36,United+AC0-States
59,Private,95967,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,Black,Male,0,0,40,
33,Private,187802,Bachelors,13,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Wife,White,Female,0,1887,40,United+AC0-States
45,Self+AC0-emp+AC0-inc,270079,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,50,United+AC0-States
58,Private,141379,HS+AC0-grad,9,Divorced,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,42,United+AC0-States
18,Private,176653,HS+AC0-grad,9,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,26,United+AC0-States
35,Private,176900,Assoc+AC0-voc,11,Divorced,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
55,Private,200217,10th,6,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
43,Private,188331,11th,7,Separated,Sales,Unmarried,White,Female,0,0,40,United+AC0-States
36,Private,158363,12th,8,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
42,Self+AC0-emp+AC0-not+AC0-inc,247422,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,45,United+AC0-States
45,Private,247120,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Other+AC0-relative,White,Female,0,0,50,
20,Local+AC0-gov,37932,Some+AC0-college,10,Never+AC0-married,Handlers+AC0-cleaners,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
27,Self+AC0-emp+AC0-not+AC0-inc,32280,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,40,United+AC0-States
23,Private,197286,Some+AC0-college,10,Never+AC0-married,Sales,Own+AC0-child,White,Female,0,0,8,United+AC0-States
55,Private,228595,5th+AC0-6th,3,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,40,United+AC0-States
51,Private,81534,11th,7,Never+AC0-married,Other+AC0-service,Other+AC0-relative,Asian+AC0-Pac+AC0-Islander,Male,0,0,35,United+AC0-States
17,Private,165457,10th,6,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,16,United+AC0-States
28,Private,209109,HS+AC0-grad,9,Never+AC0-married,Craft+AC0-repair,Own+AC0-child,White,Male,0,0,50,United+AC0-States
31,Private,141817,Bachelors,13,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,40,
66,,249043,11th,7,Married+AC0-civ+AC0-spouse,,Husband,White,Male,0,0,40,United+AC0-States
61,Self+AC0-emp+AC0-not+AC0-inc,185640,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,30,United+AC0-States
19,Private,400195,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,20,United+AC0-States
28,Private,267912,Some+AC0-college,10,Separated,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
39,Private,370032,Masters,14,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,45,United+AC0-States
34,Private,191957,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Husband,Black,Male,0,0,40,United+AC0-States
53,Private,361405,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
54,Private,103580,Bachelors,13,Divorced,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
44,Private,116632,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,35,United+AC0-States
34,Private,185480,Assoc+AC0-acdm,12,Never+AC0-married,Adm+AC0-clerical,Own+AC0-child,White,Female,0,0,40,United+AC0-States
41,Private,94113,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,99999,0,60,United+AC0-States
26,Self+AC0-emp+AC0-not+AC0-inc,75654,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,Greece
38,Private,104727,Masters,14,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
28,Private,302406,Prof+AC0-school,15,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Male,0,0,45,United+AC0-States
63,Private,116993,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
51,Private,274528,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,40,United+AC0-States
53,Federal+AC0-gov,218382,Assoc+AC0-acdm,12,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Wife,Black,Female,0,0,40,United+AC0-States
35,Federal+AC0-gov,170425,Assoc+AC0-acdm,12,Divorced,Prof+AC0-specialty,Unmarried,Black,Female,0,0,40,United+AC0-States
49,Self+AC0-emp+AC0-inc,148437,Bachelors,13,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Male,0,0,60,United+AC0-States
43,Private,24264,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
50,State+AC0-gov,78923,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,1485,40,United+AC0-States
49,Self+AC0-emp+AC0-inc,106169,Some+AC0-college,10,Divorced,Sales,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
43,Local+AC0-gov,211860,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
49,Private,250821,Prof+AC0-school,15,Never+AC0-married,Farming+AC0-fishing,Other+AC0-relative,White,Male,0,0,48,United+AC0-States
29,Private,202558,Assoc+AC0-voc,11,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Other+AC0-relative,White,Female,0,0,40,United+AC0-States
30,Private,96480,Assoc+AC0-voc,11,Never+AC0-married,Adm+AC0-clerical,Own+AC0-child,White,Female,0,0,32,United+AC0-States
32,Private,215912,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Other+AC0-service,Wife,Black,Female,0,0,40,United+AC0-States
51,Self+AC0-emp+AC0-inc,182211,Some+AC0-college,10,Divorced,Sales,Own+AC0-child,White,Female,0,0,70,United+AC0-States
33,Federal+AC0-gov,206392,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
38,Private,150057,Bachelors,13,Divorced,Sales,Own+AC0-child,White,Male,0,0,50,United+AC0-States
38,Self+AC0-emp+AC0-inc,105044,HS+AC0-grad,9,Divorced,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
45,Private,168195,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,42,United+AC0-States
18,Federal+AC0-gov,54377,HS+AC0-grad,9,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,50,United+AC0-States
69,Self+AC0-emp+AC0-not+AC0-inc,118174,Assoc+AC0-acdm,12,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,20051,0,15,United+AC0-States
54,Private,229375,Some+AC0-college,10,Widowed,Sales,Unmarried,White,Female,0,0,40,United+AC0-States
44,Federal+AC0-gov,109414,Bachelors,13,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Husband,Asian+AC0-Pac+AC0-Islander,Male,0,1977,40,Philippines
40,Private,158275,HS+AC0-grad,9,Divorced,Adm+AC0-clerical,Unmarried,Black,Female,0,625,40,United+AC0-States
40,Private,32185,HS+AC0-grad,9,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,44,United+AC0-States
20,Private,228452,Some+AC0-college,10,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Male,0,0,50,United+AC0-States
36,Private,170174,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,15024,0,56,United+AC0-States
39,Private,162370,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
18,Private,260253,11th,7,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,40,United+AC0-States
42,Private,252392,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
27,Private,99897,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,50,United+AC0-States
22,,52596,Some+AC0-college,10,Never+AC0-married,,Own+AC0-child,White,Male,0,0,15,
38,Private,48093,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
24,Private,275244,Some+AC0-college,10,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,Black,Male,0,0,35,United+AC0-States
41,Private,173316,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
20,Private,162164,Some+AC0-college,10,Never+AC0-married,Priv+AC0-house+AC0-serv,Own+AC0-child,White,Female,0,0,45,United+AC0-States
62,Private,166425,11th,7,Divorced,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,Black,Female,0,0,40,United+AC0-States
31,Private,203463,Masters,14,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,99999,0,40,United+AC0-States
35,Private,77792,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,45,United+AC0-States
58,Self+AC0-emp+AC0-inc,120384,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
20,Private,257470,Some+AC0-college,10,Never+AC0-married,Sales,Own+AC0-child,Black,Female,0,0,20,United+AC0-States
38,Private,171482,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,1672,50,United+AC0-States
29,Private,162298,Bachelors,13,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,55,United+AC0-States
21,Private,170273,Some+AC0-college,10,Never+AC0-married,Prof+AC0-specialty,Own+AC0-child,Black,Female,0,0,40,United+AC0-States
27,Private,384774,7th+AC0-8th,4,Divorced,Tech+AC0-support,Not+AC0-in+AC0-family,White,Female,0,0,50,United+AC0-States
48,State+AC0-gov,120131,Bachelors,13,Divorced,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
34,Private,159442,HS+AC0-grad,9,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Female,0,0,37,Ireland
33,Private,303942,9th,5,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
29,Private,33436,HS+AC0-grad,9,Never+AC0-married,Sales,Unmarried,White,Female,0,0,42,United+AC0-States
45,Private,193407,Assoc+AC0-voc,11,Divorced,Sales,Not+AC0-in+AC0-family,White,Female,0,0,44,United+AC0-States
22,Private,51985,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,1055,0,15,United+AC0-States
31,Local+AC0-gov,127651,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,40,United+AC0-States
25,Private,152246,Some+AC0-college,10,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,Asian+AC0-Pac+AC0-Islander,Male,0,0,40,Outlying+AC0-US(Guam+AC0-USVI+AC0-etc)
59,Private,124137,HS+AC0-grad,9,Divorced,Sales,Not+AC0-in+AC0-family,White,Male,2202,0,40,United+AC0-States
18,,209735,Some+AC0-college,10,Never+AC0-married,,Own+AC0-child,White,Female,0,0,30,United+AC0-States
18,Private,241552,11th,7,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,0,1719,20,United+AC0-States
42,Private,174295,7th+AC0-8th,4,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,White,Male,0,0,99,United+AC0-States
42,Self+AC0-emp+AC0-not+AC0-inc,165815,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,52,United+AC0-States
26,Local+AC0-gov,566066,Bachelors,13,Never+AC0-married,Protective+AC0-serv,Unmarried,Black,Female,0,0,40,United+AC0-States
18,,269373,12th,8,Never+AC0-married,,Own+AC0-child,White,Female,0,0,20,United+AC0-States
20,Private,143604,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,0,0,40,United+AC0-States
18,Local+AC0-gov,294605,Some+AC0-college,10,Never+AC0-married,Exec+AC0-managerial,Own+AC0-child,White,Male,0,0,12,United+AC0-States
44,Private,122381,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,40,United+AC0-States
76,Local+AC0-gov,104443,HS+AC0-grad,9,Widowed,Other+AC0-service,Not+AC0-in+AC0-family,White,Female,0,1668,40,United+AC0-States
34,Private,208116,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,Black,Female,0,0,25,United+AC0-States
60,Self+AC0-emp+AC0-inc,328011,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,20,United+AC0-States
19,Private,375079,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,35,United+AC0-States
35,Private,210945,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,White,Male,7298,0,38,United+AC0-States
26,Private,169100,HS+AC0-grad,9,Divorced,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
41,Private,30126,Bachelors,13,Divorced,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,0,0,45,United+AC0-States
29,Private,165737,Bachelors,13,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,Asian+AC0-Pac+AC0-Islander,Male,0,0,1,Japan
24,Private,200295,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Male,0,0,35,United+AC0-States
39,Private,553588,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,1848,40,United+AC0-States
